oaaclassifier
oaaclassifier: loading data...
oaaclassifier: processing labels...
    converting training labels...
oaaclassifier: training perceptrons (9)...
    percep. 2, itr 16900, error 195.0707555, diff 0.001090
    percep. 2, itr 17000, error 194.9621366, diff 0.001082
    percep. 2, itr 17100, error 194.8543506, diff 0.001074
    percep. 2, itr 17200, error 194.7473867, diff 0.001066
    percep. 2, itr 17300, error 194.6412340, diff 0.001058
    percep. 2, itr 17400, error 194.5358823, diff 0.001050
    percep. 2, itr 17500, error 194.4313211, diff 0.001042
    percep. 2, itr 17600, error 194.3275403, diff 0.001034
    percep. 2, itr 17700, error 194.2245301, diff 0.001026
    percep. 2, itr 17800, error 194.1222807, diff 0.001019
    percep. 2, itr 17900, error 194.0207824, diff 0.001011
    percep. 2, itr 18000, error 193.9200260, diff 0.001004
    percep. 2, itr 18100, error 193.8200021, diff 0.000997
    percep. 2, itr 18200, error 193.7207016, diff 0.000989
    percep. 2, itr 18300, error 193.6221157, diff 0.000982
    percep. 2, itr 18400, error 193.5242355, diff 0.000975
    percep. 2, itr 18500, error 193.4270525, diff 0.000968
    percep. 2, itr 18600, error 193.3305581, diff 0.000962
    percep. 2, itr 18700, error 193.2347440, diff 0.000955
    percep. 2, itr 18800, error 193.1396020, diff 0.000948
    percep. 2, itr 18900, error 193.0451241, diff 0.000942
    percep. 2, itr 19000, error 192.9513024, diff 0.000935
    percep. 2, itr 19100, error 192.8581291, diff 0.000929
    percep. 2, itr 19200, error 192.7655964, diff 0.000922
    percep. 2, itr 19300, error 192.6736969, diff 0.000916
    percep. 2, itr 19400, error 192.5824232, diff 0.000910
    percep. 2, itr 19500, error 192.4917680, diff 0.000904
    percep. 2, itr 19600, error 192.4017241, diff 0.000897
    percep. 2, itr 19700, error 192.3122845, diff 0.000891
    percep. 2, itr 19800, error 192.2234422, diff 0.000885
    percep. 2, itr 19900, error 192.1351905, diff 0.000880
    percep. 2, itr 20000, error 192.0475225, diff 0.000874
    percep. 2, itr 20100, error 191.9604317, diff 0.000868
    percep. 2, itr 20200, error 191.8739115, diff 0.000862
    percep. 2, itr 20300, error 191.7879557, diff 0.000857
    percep. 2, itr 20400, error 191.7025578, diff 0.000851
    percep. 2, itr 20500, error 191.6177117, diff 0.000846
    percep. 2, itr 20600, error 191.5334113, diff 0.000840
    percep. 2, itr 20700, error 191.4496505, diff 0.000835
    percep. 2, itr 20800, error 191.3664234, diff 0.000830
    percep. 2, itr 20900, error 191.2837243, diff 0.000824
    percep. 2, itr 21000, error 191.2015473, diff 0.000819
    percep. 2, itr 21100, error 191.1198869, diff 0.000814
    percep. 2, itr 21200, error 191.0387374, diff 0.000809
    percep. 2, itr 21300, error 190.9580934, diff 0.000804
    percep. 2, itr 21400, error 190.8779495, diff 0.000799
    percep. 2, itr 21500, error 190.7983003, diff 0.000794
    percep. 2, itr 21600, error 190.7191407, diff 0.000789
    percep. 2, itr 21700, error 190.6404654, diff 0.000784
    percep. 2, itr 21800, error 190.5622694, diff 0.000780
    percep. 2, itr 21900, error 190.4845477, diff 0.000775
    percep. 2, itr 22000, error 190.4072953, diff 0.000770
    percep. 2, itr 22100, error 190.3305074, diff 0.000766
    percep. 2, itr 22200, error 190.2541792, diff 0.000761
    percep. 2, itr 22300, error 190.1783060, diff 0.000756
    percep. 2, itr 22400, error 190.1028830, diff 0.000752
    percep. 2, itr 22500, error 190.0279058, diff 0.000748
    percep. 2, itr 22600, error 189.9533698, diff 0.000743
    percep. 2, itr 22700, error 189.8792705, diff 0.000739
    percep. 2, itr 22800, error 189.8056036, diff 0.000735
    percep. 2, itr 22900, error 189.7323647, diff 0.000730
    percep. 2, itr 23000, error 189.6595496, diff 0.000726
    percep. 2, itr 23100, error 189.5871540, diff 0.000722
    percep. 2, itr 23200, error 189.5151737, diff 0.000718
    percep. 2, itr 23300, error 189.4436048, diff 0.000714
    percep. 2, itr 23400, error 189.3724432, diff 0.000710
    percep. 2, itr 23500, error 189.3016848, diff 0.000706
    percep. 2, itr 23600, error 189.2313258, diff 0.000702
    percep. 2, itr 23700, error 189.1613622, diff 0.000698
    percep. 2, itr 23800, error 189.0917904, diff 0.000694
    percep. 2, itr 23900, error 189.0226064, diff 0.000690
    percep. 2, itr 24000, error 188.9538066, diff 0.000686
    percep. 2, itr 24100, error 188.8853873, diff 0.000682
    percep. 2, itr 24200, error 188.8173449, diff 0.000679
    percep. 2, itr 24300, error 188.7496759, diff 0.000675
    percep. 2, itr 24400, error 188.6823766, diff 0.000671
    percep. 2, itr 24500, error 188.6154437, diff 0.000668
    percep. 2, itr 24600, error 188.5488738, diff 0.000664
    percep. 2, itr 24700, error 188.4826633, diff 0.000660
    percep. 2, itr 24800, error 188.4168091, diff 0.000657
    percep. 2, itr 24900, error 188.3513077, diff 0.000653
    percep. 2, itr 25000, error 188.2861560, diff 0.000650
    percep. 2, itr 25100, error 188.2213507, diff 0.000646
    percep. 2, itr 25200, error 188.1568887, diff 0.000643
    percep. 2, itr 25300, error 188.0927669, diff 0.000640
    percep. 2, itr 25400, error 188.0289821, diff 0.000636
    percep. 2, itr 25500, error 187.9655314, diff 0.000633
    percep. 2, itr 25600, error 187.9024116, diff 0.000630
    percep. 2, itr 25700, error 187.8396199, diff 0.000626
    percep. 2, itr 25800, error 187.7771533, diff 0.000623
    percep. 2, itr 25900, error 187.7150089, diff 0.000620
    percep. 2, itr 26000, error 187.6531839, diff 0.000617
    percep. 2, itr 26100, error 187.5916755, diff 0.000614
    percep. 2, itr 26200, error 187.5304807, diff 0.000610
    percep. 2, itr 26300, error 187.4695970, diff 0.000607
    percep. 2, itr 26400, error 187.4090216, diff 0.000604
    percep. 2, itr 26500, error 187.3487518, diff 0.000601
    percep. 2, itr 26600, error 187.2887849, diff 0.000598
    percep. 2, itr 26700, error 187.2291183, diff 0.000595
    percep. 2, itr 26800, error 187.1697495, diff 0.000592
    percep. 2, itr 26900, error 187.1106759, diff 0.000589
    percep. 2, itr 27000, error 187.0518949, diff 0.000586
    percep. 2, itr 27100, error 186.9934041, diff 0.000583
    percep. 2, itr 27200, error 186.9352011, diff 0.000581
    percep. 2, itr 27300, error 186.8772833, diff 0.000578
    percep. 2, itr 27400, error 186.8196484, diff 0.000575
    percep. 2, itr 27500, error 186.7622939, diff 0.000572
    percep. 2, itr 27600, error 186.7052177, diff 0.000569
    percep. 2, itr 27700, error 186.6484172, diff 0.000567
    percep. 2, itr 27800, error 186.5918903, diff 0.000564
    percep. 2, itr 27900, error 186.5356347, diff 0.000561
    percep. 2, itr 28000, error 186.4796481, diff 0.000559
    percep. 2, itr 28100, error 186.4239284, diff 0.000556
    percep. 2, itr 28200, error 186.3684732, diff 0.000553
    percep. 2, itr 28300, error 186.3132806, diff 0.000551
    percep. 2, itr 28400, error 186.2583483, diff 0.000548
    percep. 2, itr 28500, error 186.2036742, diff 0.000545
    percep. 2, itr 28600, error 186.1492563, diff 0.000543
    percep. 2, itr 28700, error 186.0950924, diff 0.000540
    percep. 2, itr 28800, error 186.0411806, diff 0.000538
    percep. 2, itr 28900, error 185.9875188, diff 0.000535
    percep. 2, itr 29000, error 185.9341050, diff 0.000533
    percep. 2, itr 29100, error 185.8809373, diff 0.000530
    percep. 2, itr 29200, error 185.8280137, diff 0.000528
    percep. 2, itr 29300, error 185.7753323, diff 0.000526
    percep. 2, itr 29400, error 185.7228912, diff 0.000523
    percep. 2, itr 29500, error 185.6706884, diff 0.000521
    percep. 2, itr 29600, error 185.6187222, diff 0.000518
    percep. 2, itr 29700, error 185.5669907, diff 0.000516
    percep. 2, itr 29800, error 185.5154920, diff 0.000514
    percep. 2, itr 29900, error 185.4642245, diff 0.000512
    percep. 2, itr 30000, error 185.4131862, diff 0.000509
    percep. 3, itr 1, error 3558.6922427, diff 0.000000
    percep. 3, itr 100, error 364.7344732, diff 0.598560
    percep. 3, itr 200, error 328.5268001, diff 0.228761
    percep. 3, itr 300, error 311.3797602, diff 0.131079
    percep. 3, itr 400, error 300.6187901, diff 0.089469
    percep. 3, itr 500, error 292.8874112, diff 0.067406
    percep. 3, itr 600, error 286.8719718, diff 0.054029
    percep. 3, itr 700, error 281.9455458, diff 0.045135
    percep. 3, itr 800, error 277.7680692, diff 0.038806
    percep. 3, itr 900, error 274.1372081, diff 0.034069
    percep. 3, itr 1000, error 270.9237083, diff 0.030381
    percep. 3, itr 1100, error 268.0401928, diff 0.027421
    percep. 3, itr 1200, error 265.4248192, diff 0.024986
    percep. 3, itr 1300, error 263.0321404, diff 0.022945
    percep. 3, itr 1400, error 260.8277071, diff 0.021206
    percep. 3, itr 1500, error 258.7847279, diff 0.019704
    percep. 3, itr 1600, error 256.8819167, diff 0.018394
    percep. 3, itr 1700, error 255.1020542, diff 0.017239
    percep. 3, itr 1800, error 253.4309964, diff 0.016212
    percep. 3, itr 1900, error 251.8569712, diff 0.015294
    percep. 3, itr 2000, error 250.3700675, diff 0.014467
    percep. 3, itr 2100, error 248.9618557, diff 0.013717
    percep. 3, itr 2200, error 247.6251008, diff 0.013035
    percep. 3, itr 2300, error 246.3535419, diff 0.012411
    percep. 3, itr 2400, error 245.1417204, diff 0.011839
    percep. 3, itr 2500, error 243.9848450, diff 0.011311
    percep. 3, itr 2600, error 242.8786833, diff 0.010823
    percep. 3, itr 2700, error 241.8194758, diff 0.010371
    percep. 3, itr 2800, error 240.8038650, diff 0.009950
    percep. 3, itr 2900, error 239.8288384, diff 0.009559
    percep. 3, itr 3000, error 238.8916811, diff 0.009192
    percep. 3, itr 3100, error 237.9899369, diff 0.008850
    percep. 3, itr 3200, error 237.1213750, diff 0.008528
    percep. 3, itr 3300, error 236.2839633, diff 0.008226
    percep. 3, itr 3400, error 235.4758443, diff 0.007942
    percep. 3, itr 3500, error 234.6953160, diff 0.007674
    percep. 3, itr 3600, error 233.9408145, diff 0.007421
    percep. 3, itr 3700, error 233.2108993, diff 0.007182
    percep. 3, itr 3800, error 232.5042410, diff 0.006956
    percep. 3, itr 3900, error 231.8196099, diff 0.006741
    percep. 3, itr 4000, error 231.1558664, diff 0.006538
    percep. 3, itr 4100, error 230.5119527, diff 0.006344
    percep. 3, itr 4200, error 229.8868848, diff 0.006160
    percep. 3, itr 4300, error 229.2797464, diff 0.005985
    percep. 3, itr 4400, error 228.6896828, diff 0.005819
    percep. 3, itr 4500, error 228.1158952, diff 0.005660
    percep. 3, itr 4600, error 227.5576367, diff 0.005508
    percep. 3, itr 4700, error 227.0142074, diff 0.005363
    percep. 3, itr 4800, error 226.4849511, diff 0.005224
    percep. 3, itr 4900, error 225.9692514, diff 0.005092
    percep. 3, itr 5000, error 225.4665290, diff 0.004965
    percep. 3, itr 5100, error 224.9762386, diff 0.004843
    percep. 3, itr 5200, error 224.4978665, diff 0.004726
    percep. 3, itr 5300, error 224.0309282, diff 0.004614
    percep. 3, itr 5400, error 223.5749663, diff 0.004507
    percep. 3, itr 5500, error 223.1295485, diff 0.004403
    percep. 3, itr 5600, error 222.6942662, diff 0.004304
    percep. 3, itr 5700, error 222.2687322, diff 0.004208
    percep. 3, itr 5800, error 221.8525799, diff 0.004116
    percep. 3, itr 5900, error 221.4454615, diff 0.004028
    percep. 3, itr 6000, error 221.0470471, diff 0.003942
    percep. 3, itr 6100, error 220.6570231, diff 0.003860
    percep. 3, itr 6200, error 220.2750917, diff 0.003780
    percep. 3, itr 6300, error 219.9009694, diff 0.003703
    percep. 3, itr 6400, error 219.5343863, diff 0.003629
    percep. 3, itr 6500, error 219.1750856, diff 0.003558
    percep. 3, itr 6600, error 218.8228221, diff 0.003489
    percep. 3, itr 6700, error 218.4773622, diff 0.003422
    percep. 3, itr 6800, error 218.1384829, diff 0.003357
    percep. 3, itr 6900, error 217.8059711, diff 0.003294
    percep. 3, itr 7000, error 217.4796231, diff 0.003234
    percep. 3, itr 7100, error 217.1592444, diff 0.003175
    percep. 3, itr 7200, error 216.8446487, diff 0.003118
    percep. 3, itr 7300, error 216.5356577, diff 0.003063
    percep. 3, itr 7400, error 216.2321005, diff 0.003009
    percep. 3, itr 7500, error 215.9338136, diff 0.002957
    percep. 3, itr 7600, error 215.6406400, diff 0.002907
    percep. 3, itr 7700, error 215.3524291, diff 0.002858
    percep. 3, itr 7800, error 215.0690366, diff 0.002811
    percep. 3, itr 7900, error 214.7903235, diff 0.002764
    percep. 3, itr 8000, error 214.5161567, diff 0.002720
    percep. 3, itr 8100, error 214.2464081, diff 0.002676
    percep. 3, itr 8200, error 213.9809545, diff 0.002634
    percep. 3, itr 8300, error 213.7196774, diff 0.002592
    percep. 3, itr 8400, error 213.4624628, diff 0.002552
    percep. 3, itr 8500, error 213.2092010, diff 0.002513
    percep. 3, itr 8600, error 212.9597861, diff 0.002475
    percep. 3, itr 8700, error 212.7141164, diff 0.002438
    percep. 3, itr 8800, error 212.4720937, diff 0.002402
    percep. 3, itr 8900, error 212.2336232, diff 0.002367
    percep. 3, itr 9000, error 211.9986137, diff 0.002333
    percep. 3, itr 9100, error 211.7669770, diff 0.002300
    percep. 3, itr 9200, error 211.5386281, diff 0.002267
    percep. 3, itr 9300, error 211.3134849, diff 0.002236
    percep. 3, itr 9400, error 211.0914680, diff 0.002205
    percep. 3, itr 9500, error 210.8725008, diff 0.002175
    percep. 3, itr 9600, error 210.6565092, diff 0.002145
    percep. 3, itr 9700, error 210.4434215, diff 0.002117
    percep. 3, itr 9800, error 210.2331685, diff 0.002089
    percep. 3, itr 9900, error 210.0256831, diff 0.002061
    percep. 3, itr 10000, error 209.8209005, diff 0.002035
    percep. 3, itr 10100, error 209.6187579, diff 0.002009
    percep. 3, itr 10200, error 209.4191946, diff 0.001983
    percep. 3, itr 10300, error 209.2221516, diff 0.001958
    percep. 3, itr 10400, error 209.0275718, diff 0.001934
    percep. 3, itr 10500, error 208.8354001, diff 0.001910
    percep. 3, itr 10600, error 208.6455829, diff 0.001887
    percep. 3, itr 10700, error 208.4580681, diff 0.001864
    percep. 3, itr 10800, error 208.2728054, diff 0.001842
    percep. 3, itr 10900, error 208.0897460, diff 0.001820
    percep. 3, itr 11000, error 207.9088423, diff 0.001799
    percep. 3, itr 11100, error 207.7300485, diff 0.001778
    percep. 3, itr 11200, error 207.5533197, diff 0.001757
    percep. 3, itr 11300, error 207.3786127, diff 0.001737
    percep. 3, itr 11400, error 207.2058853, diff 0.001718
    percep. 3, itr 11500, error 207.0350966, diff 0.001698
    percep. 3, itr 11600, error 206.8662067, diff 0.001680
    percep. 3, itr 11700, error 206.6991771, diff 0.001661
    percep. 3, itr 11800, error 206.5339703, diff 0.001643
    percep. 3, itr 11900, error 206.3705496, diff 0.001625
    percep. 3, itr 12000, error 206.2088795, diff 0.001608
    percep. 3, itr 12100, error 206.0489256, diff 0.001591
    percep. 3, itr 12200, error 205.8906542, diff 0.001574
    percep. 3, itr 12300, error 205.7340326, diff 0.001558
    percep. 3, itr 12400, error 205.5790290, diff 0.001542
    percep. 3, itr 12500, error 205.4256124, diff 0.001526
    percep. 3, itr 12600, error 205.2737526, diff 0.001511
    percep. 3, itr 12700, error 205.1234204, diff 0.001496
    percep. 3, itr 12800, error 204.9745870, diff 0.001481
    percep. 3, itr 12900, error 204.8272247, diff 0.001466
    percep. 3, itr 13000, error 204.6813062, diff 0.001452
    percep. 3, itr 13100, error 204.5368052, diff 0.001438
    percep. 3, itr 13200, error 204.3936958, diff 0.001424
    percep. 3, itr 13300, error 204.2519530, diff 0.001411
    percep. 3, itr 13400, error 204.1115522, diff 0.001397
    percep. 3, itr 13500, error 203.9724695, diff 0.001384
    percep. 3, itr 13600, error 203.8346816, diff 0.001372
    percep. 3, itr 13700, error 203.6981659, diff 0.001359
    percep. 3, itr 13800, error 203.5629001, diff 0.001347
    percep. 3, itr 13900, error 203.4288626, diff 0.001334
    percep. 3, itr 14000, error 203.2960323, diff 0.001322
    percep. 3, itr 14100, error 203.1643886, diff 0.001311
    percep. 3, itr 14200, error 203.0339113, diff 0.001299
    percep. 3, itr 14300, error 202.9045809, diff 0.001288
    percep. 3, itr 14400, error 202.7763781, diff 0.001277
    percep. 3, itr 14500, error 202.6492843, diff 0.001266
    percep. 3, itr 14600, error 202.5232811, diff 0.001255
    percep. 3, itr 14700, error 202.3983507, diff 0.001244
    percep. 3, itr 14800, error 202.2744756, diff 0.001234
    percep. 3, itr 14900, error 202.1516388, diff 0.001223
    percep. 3, itr 15000, error 202.0298236, diff 0.001213
    percep. 3, itr 15100, error 201.9090136, diff 0.001203
    percep. 3, itr 15200, error 201.7891930, diff 0.001193
    percep. 3, itr 15300, error 201.6703462, diff 0.001184
    percep. 3, itr 15400, error 201.5524580, diff 0.001174
    percep. 3, itr 15500, error 201.4355135, diff 0.001165
    percep. 3, itr 15600, error 201.3194980, diff 0.001156
    percep. 3, itr 15700, error 201.2043974, diff 0.001147
    percep. 3, itr 15800, error 201.0901978, diff 0.001138
    percep. 3, itr 15900, error 200.9768855, diff 0.001129
    percep. 3, itr 16000, error 200.8644471, diff 0.001120
    percep. 3, itr 16100, error 200.7528696, diff 0.001112
    percep. 3, itr 16200, error 200.6421402, diff 0.001103
    percep. 3, itr 16300, error 200.5322465, diff 0.001095
    percep. 3, itr 16400, error 200.4231761, diff 0.001087
    percep. 3, itr 16500, error 200.3149171, diff 0.001079
    percep. 3, itr 16600, error 200.2074577, diff 0.001071
    percep. 3, itr 16700, error 200.1007865, diff 0.001063
    percep. 3, itr 16800, error 199.9948922, diff 0.001055
    percep. 3, itr 16900, error 199.8897637, diff 0.001048
    percep. 3, itr 17000, error 199.7853902, diff 0.001040
    percep. 3, itr 17100, error 199.6817612, diff 0.001033
    percep. 3, itr 17200, error 199.5788663, diff 0.001025
    percep. 3, itr 17300, error 199.4766954, diff 0.001018
    percep. 3, itr 17400, error 199.3752384, diff 0.001011
    percep. 3, itr 17500, error 199.2744856, diff 0.001004
    percep. 3, itr 17600, error 199.1744274, diff 0.000997
    percep. 3, itr 17700, error 199.0750545, diff 0.000990
    percep. 3, itr 17800, error 198.9763576, diff 0.000984
    percep. 3, itr 17900, error 198.8783277, diff 0.000977
    percep. 3, itr 18000, error 198.7809561, diff 0.000970
    percep. 3, itr 18100, error 198.6842339, diff 0.000964
    percep. 3, itr 18200, error 198.5881528, diff 0.000958
    percep. 3, itr 18300, error 198.4927043, diff 0.000951
    percep. 3, itr 18400, error 198.3978803, diff 0.000945
    percep. 3, itr 18500, error 198.3036728, diff 0.000939
    percep. 3, itr 18600, error 198.2100738, diff 0.000933
    percep. 3, itr 18700, error 198.1170757, diff 0.000927
    percep. 3, itr 18800, error 198.0246708, diff 0.000921
    percep. 3, itr 18900, error 197.9328516, diff 0.000915
    percep. 3, itr 19000, error 197.8416110, diff 0.000910
    percep. 3, itr 19100, error 197.7509417, diff 0.000904
    percep. 3, itr 19200, error 197.6608367, diff 0.000898
    percep. 3, itr 19300, error 197.5712890, diff 0.000893
    percep. 3, itr 19400, error 197.4822918, diff 0.000887
    percep. 3, itr 19500, error 197.3938386, diff 0.000882
    percep. 3, itr 19600, error 197.3059227, diff 0.000877
    percep. 3, itr 19700, error 197.2185377, diff 0.000871
    percep. 3, itr 19800, error 197.1316773, diff 0.000866
    percep. 3, itr 19900, error 197.0453353, diff 0.000861
    percep. 3, itr 20000, error 196.9595056, diff 0.000856
    percep. 3, itr 20100, error 196.8741822, diff 0.000851
    percep. 3, itr 20200, error 196.7893592, diff 0.000846
    percep. 3, itr 20300, error 196.7050309, diff 0.000841
    percep. 3, itr 20400, error 196.6211915, diff 0.000836
    percep. 3, itr 20500, error 196.5378355, diff 0.000831
    percep. 3, itr 20600, error 196.4549574, diff 0.000826
    percep. 3, itr 20700, error 196.3725517, diff 0.000822
    percep. 3, itr 20800, error 196.2906133, diff 0.000817
    percep. 3, itr 20900, error 196.2091368, diff 0.000812
    percep. 3, itr 21000, error 196.1281172, diff 0.000808
    percep. 3, itr 21100, error 196.0475494, diff 0.000803
    percep. 3, itr 21200, error 195.9674285, diff 0.000799
    percep. 3, itr 21300, error 195.8877495, diff 0.000795
    percep. 3, itr 21400, error 195.8085077, diff 0.000790
    percep. 3, itr 21500, error 195.7296984, diff 0.000786
    percep. 3, itr 21600, error 195.6513170, diff 0.000782
    percep. 3, itr 21700, error 195.5733588, diff 0.000778
    percep. 3, itr 21800, error 195.4958194, diff 0.000773
    percep. 3, itr 21900, error 195.4186943, diff 0.000769
    percep. 3, itr 22000, error 195.3419793, diff 0.000765
    percep. 3, itr 22100, error 195.2656701, diff 0.000761
    percep. 3, itr 22200, error 195.1897624, diff 0.000757
    percep. 3, itr 22300, error 195.1142522, diff 0.000753
    percep. 3, itr 22400, error 195.0391352, diff 0.000749
    percep. 3, itr 22500, error 194.9644077, diff 0.000745
    percep. 3, itr 22600, error 194.8900654, diff 0.000742
    percep. 3, itr 22700, error 194.8161047, diff 0.000738
    percep. 3, itr 22800, error 194.7425217, diff 0.000734
    percep. 3, itr 22900, error 194.6693126, diff 0.000730
    percep. 3, itr 23000, error 194.5964736, diff 0.000727
    percep. 3, itr 23100, error 194.5240012, diff 0.000723
    percep. 3, itr 23200, error 194.4518918, diff 0.000719
    percep. 3, itr 23300, error 194.3801418, diff 0.000716
    percep. 3, itr 23400, error 194.3087476, diff 0.000712
    percep. 3, itr 23500, error 194.2377060, diff 0.000709
    percep. 3, itr 23600, error 194.1670135, diff 0.000705
    percep. 3, itr 23700, error 194.0966667, diff 0.000702
    percep. 3, itr 23800, error 194.0266624, diff 0.000698
    percep. 3, itr 23900, error 193.9569974, diff 0.000695
    percep. 3, itr 24000, error 193.8876684, diff 0.000692
    percep. 3, itr 24100, error 193.8186723, diff 0.000688
    percep. 3, itr 24200, error 193.7500061, diff 0.000685
    percep. 3, itr 24300, error 193.6816665, diff 0.000682
    percep. 3, itr 24400, error 193.6136508, diff 0.000679
    percep. 3, itr 24500, error 193.5459558, diff 0.000675
    percep. 3, itr 24600, error 193.4785787, diff 0.000672
    percep. 3, itr 24700, error 193.4115166, diff 0.000669
    percep. 3, itr 24800, error 193.3447666, diff 0.000666
    percep. 3, itr 24900, error 193.2783259, diff 0.000663
    percep. 3, itr 25000, error 193.2121919, diff 0.000660
    percep. 3, itr 25100, error 193.1463616, diff 0.000657
    percep. 3, itr 25200, error 193.0808326, diff 0.000654
    percep. 3, itr 25300, error 193.0156020, diff 0.000651
    percep. 3, itr 25400, error 192.9506674, diff 0.000648
    percep. 3, itr 25500, error 192.8860260, diff 0.000645
    percep. 3, itr 25600, error 192.8216755, diff 0.000642
    percep. 3, itr 25700, error 192.7576132, diff 0.000639
    percep. 3, itr 25800, error 192.6938367, diff 0.000636
    percep. 3, itr 25900, error 192.6303436, diff 0.000634
    percep. 3, itr 26000, error 192.5671314, diff 0.000631
    percep. 3, itr 26100, error 192.5041977, diff 0.000628
    percep. 3, itr 26200, error 192.4415403, diff 0.000625
    percep. 3, itr 26300, error 192.3791568, diff 0.000622
    percep. 3, itr 26400, error 192.3170449, diff 0.000620
    percep. 3, itr 26500, error 192.2552024, diff 0.000617
    percep. 3, itr 26600, error 192.1936270, diff 0.000614
    percep. 3, itr 26700, error 192.1323165, diff 0.000612
    percep. 3, itr 26800, error 192.0712688, diff 0.000609
    percep. 3, itr 26900, error 192.0104817, diff 0.000607
    percep. 3, itr 27000, error 191.9499531, diff 0.000604
    percep. 3, itr 27100, error 191.8896810, diff 0.000601
    percep. 3, itr 27200, error 191.8296631, diff 0.000599
    percep. 3, itr 27300, error 191.7698976, diff 0.000596
    percep. 3, itr 27400, error 191.7103824, diff 0.000594
    percep. 3, itr 27500, error 191.6511155, diff 0.000591
    percep. 3, itr 27600, error 191.5920949, diff 0.000589
    percep. 3, itr 27700, error 191.5333187, diff 0.000587
    percep. 3, itr 27800, error 191.4747850, diff 0.000584
    percep. 3, itr 27900, error 191.4164919, diff 0.000582
    percep. 3, itr 28000, error 191.3584375, diff 0.000579
    percep. 3, itr 28100, error 191.3006200, diff 0.000577
    percep. 3, itr 28200, error 191.2430375, diff 0.000575
    percep. 3, itr 28300, error 191.1856883, diff 0.000572
    percep. 3, itr 28400, error 191.1285705, diff 0.000570
    percep. 3, itr 28500, error 191.0716824, diff 0.000568
    percep. 3, itr 28600, error 191.0150223, diff 0.000565
    percep. 3, itr 28700, error 190.9585884, diff 0.000563
    percep. 3, itr 28800, error 190.9023790, diff 0.000561
    percep. 3, itr 28900, error 190.8463924, diff 0.000559
    percep. 3, itr 29000, error 190.7906270, diff 0.000557
    percep. 3, itr 29100, error 190.7350811, diff 0.000554
    percep. 3, itr 29200, error 190.6797531, diff 0.000552
    percep. 3, itr 29300, error 190.6246414, diff 0.000550
    percep. 3, itr 29400, error 190.5697444, diff 0.000548
    percep. 3, itr 29500, error 190.5150605, diff 0.000546
    percep. 3, itr 29600, error 190.4605882, diff 0.000544
    percep. 3, itr 29700, error 190.4063259, diff 0.000542
    percep. 3, itr 29800, error 190.3522720, diff 0.000540
    percep. 3, itr 29900, error 190.2984252, diff 0.000537
    percep. 3, itr 30000, error 190.2447839, diff 0.000535
    percep. 4, itr 1, error 3735.9570942, diff 0.000000
    percep. 4, itr 100, error 428.9288070, diff 0.576196
    percep. 4, itr 200, error 390.0019737, diff 0.276869
    percep. 4, itr 300, error 367.8062295, diff 0.181018
    percep. 4, itr 400, error 352.3486528, diff 0.133169
    percep. 4, itr 500, error 340.5899343, diff 0.104432
    percep. 4, itr 600, error 331.1696193, diff 0.085343
    percep. 4, itr 700, error 323.3546182, diff 0.071807
    percep. 4, itr 800, error 316.7051215, diff 0.061747
    percep. 4, itr 900, error 310.9377886, diff 0.053993
    percep. 4, itr 1000, error 305.8601945, diff 0.047844
    percep. 4, itr 1100, error 301.3360348, diff 0.042854
    percep. 4, itr 1200, error 297.2653211, diff 0.038727
    percep. 4, itr 1300, error 293.5725200, diff 0.035261
    percep. 4, itr 1400, error 290.1991497, diff 0.032313
    percep. 4, itr 1500, error 287.0989885, diff 0.029778
    percep. 4, itr 1600, error 284.2348676, diff 0.027577
    percep. 4, itr 1700, error 281.5764584, diff 0.025652
    percep. 4, itr 1800, error 279.0987017, diff 0.023955
    percep. 4, itr 1900, error 276.7806665, diff 0.022450
    percep. 4, itr 2000, error 274.6047023, diff 0.021108
    percep. 4, itr 2100, error 272.5557987, diff 0.019904
    percep. 4, itr 2200, error 270.6210938, diff 0.018820
    percep. 4, itr 2300, error 268.7894911, diff 0.017838
    percep. 4, itr 2400, error 267.0513584, diff 0.016947
    percep. 4, itr 2500, error 265.3982878, diff 0.016135
    percep. 4, itr 2600, error 263.8229026, diff 0.015391
    percep. 4, itr 2700, error 262.3187014, diff 0.014709
    percep. 4, itr 2800, error 260.8799295, diff 0.014081
    percep. 4, itr 2900, error 259.5014738, diff 0.013501
    percep. 4, itr 3000, error 258.1787749, diff 0.012965
    percep. 4, itr 3100, error 256.9077538, diff 0.012467
    percep. 4, itr 3200, error 255.6847499, diff 0.012003
    percep. 4, itr 3300, error 254.5064689, diff 0.011571
    percep. 4, itr 3400, error 253.3699378, diff 0.011168
    percep. 4, itr 3500, error 252.2724669, diff 0.010790
    percep. 4, itr 3600, error 251.2116164, diff 0.010435
    percep. 4, itr 3700, error 250.1851685, diff 0.010101
    percep. 4, itr 3800, error 249.1911020, diff 0.009787
    percep. 4, itr 3900, error 248.2275710, diff 0.009490
    percep. 4, itr 4000, error 247.2928861, diff 0.009209
    percep. 4, itr 4100, error 246.3854976, diff 0.008944
    percep. 4, itr 4200, error 245.5039809, diff 0.008691
    percep. 4, itr 4300, error 244.6470239, diff 0.008452
    percep. 4, itr 4400, error 243.8134149, diff 0.008224
    percep. 4, itr 4500, error 243.0020332, diff 0.008007
    percep. 4, itr 4600, error 242.2118395, diff 0.007800
    percep. 4, itr 4700, error 241.4418680, diff 0.007603
